round,old_loss,beta,direction_gain,interaction,step,expected_loss,status,max_gain_sum,temp
787,364811.0,0.09946833312009923,76971.5,2714049.424676384,0.01418019496995304,364265.2645614351,ok,153943.0,-0.02766263422923876
788,364302.0,0.23953232616521425,23580.5,781648.2579246919,0.01508383071345108,364124.1578649307,ok,47161.0,-0.027504449409837317
789,364146.0,0.22532416994321466,18827.0,160013.86869009436,0.05882927571879113,363592.21061302116,ok,37654.0,-0.027505279703797125
790,364590.0,0.05070368842085497,87048.50000004128,2927871.027252088,0.014865494277208555,363942.99051070487,ok,174097.0,-0.027454854590075684
791,363769.0,0.16491469033020717,19478.500000000004,420366.62697599374,0.023168466226878164,363543.3565152999,ok,38957.0,-0.027484083560526784
792,363536.0,0.2438354185227915,13573.500000000002,18483.254720006364,0.36718370778356424,361044.0159711999,ok,27147.0,-0.02746007787193161
793,362253.0,0.08002372643667033,70590.0,965133.3466851469,0.03657007616742747,360962.25916167063,ok,141180.0,-0.027585728208796567
794,361371.0,0.07986347759347123,75198.0,1742107.3148008294,0.02158248213560747,360559.5202541833,ok,150396.0,-0.027443778433394073
795,360526.0,0.2362257464757585,22615.000000009484,463878.73962414253,0.024375982415505044,360250.36857883655,ok,45230.0,-0.02751425052536316
796,360222.0,0.24522622241377845,18570.5,428440.4563067236,0.021672206401891755,360020.7681455068,ok,37141.0,-0.02762535479474737
797,360114.0,0.255888708974463,13080.0,32331.296354120044,0.2022807847965117,358791.08366743085,ok,26160.0,-0.027630911863678165
798,358455.0,0.1225560405892985,33636.5,745339.1418536912,0.02256456028617023,358075.5035839671,ok,67273.0,-0.027702340771573297
799,358097.0,0.16888634997959187,30367.5,1718834.8591658738,0.008833745673140733,357962.87061413546,ok,60735.0,-0.02765241853082756
800,357794.0,0.2613621982557979,16689.0,170316.11084325824,0.04899419061817021,357385.16797638667,ok,33378.0,-0.02770242141663637
801,357756.0,0.09791089686698058,28289.000000000677,807201.3414322801,0.017522889611286636,357508.1474878931,ok,56578.0,-0.027788690434737084
802,357436.0,0.1706066705910953,28838.5,1973126.9233449341,0.007307816759986142,357330.62676318357,ok,57677.0,-0.027700157456500563
803,357449.0,0.2314147236447248,16852.00000000018,208670.20727449458,0.04037950654314602,357108.7622778674,ok,33704.0,-0.027706782393098095
804,357423.0,0.05603444304985421,106077.5,6071915.6840201765,0.008735093298410788,356959.70157031895,ok,212155.0,-0.027653736758764147
805,356963.0,0.2544459904372687,12570.000000000002,8514.793197609377,0.7381271457966336,352323.87088866817,ok,25140.0,-0.027637734877528963
806,352780.0,0.07230323982375095,115114.00000000001,2429278.085469698,0.02369304705964588,351416.29929038795,ok,230228.0,-0.027815724339224523
807,351045.0,0.09943915532007838,68157.00000000001,2681447.6414781148,0.012708993259034757,350611.89657322195,ok,136314.0,-0.027766445292289
808,350594.0,0.12826547754290363,44972.0,464904.6053603227,0.04836691170777348,349506.421623339,ok,89944.0,-0.027748566162484778
809,349696.0,0.1817045198403968,30784.500000000004,711336.5837143152,0.021638490627921635,349362.93494263233,ok,61569.0,-0.02766855446279326
810,349308.0,0.24483164834317034,19095.000000000004,150542.27385361135,0.06342072399732766,348702.4906376355,ok,38190.0,-0.027711531162226244
811,348128.0,0.2116172302230443,17300.5,186950.18809018307,0.046270346600706266,347727.74993431725,ok,34601.0,-0.027732736078291076
812,347470.0,0.2912370907170275,10947.000000000193,14661.530784743196,0.3733239100582748,345426.611578296,ok,21894.0,-0.02756190695303351
813,345865.0,0.14051303952819993,46745.0,586417.9183020284,0.03985638786017148,344933.45657473814,ok,93490.0,-0.027976990121596934
814,344954.0,0.1441389140844556,37072.5,904984.9464579141,0.02048238489772716,344574.3333929395,ok,74145.0,-0.027890475138573123
815,344198.0,0.2175657010224893,20743.000000000196,157918.69875776858,0.06567619972546086,343516.8392945474,ok,41486.0,-0.027831555056723634
816,343224.0,0.2517562135386817,16796.500000006537,161962.12088362762,0.05185317378029117,342788.5240832995,ok,33593.0,-0.02776600621462899
817,343191.0,0.10929584945017087,46914.000000024665,3200387.6542923553,0.007329424599095625,343019.07368717896,ok,93828.0,-0.02758305095329483
818,342862.0,0.18746759393170584,22674.500000009004,839643.7674401036,0.013502452396650762,342708.919321566,ok,45349.0,-0.027612308005442898
819,342643.0,0.10679400200503467,33047.5,1302356.4183888414,0.01268757904264157,342433.35361579416,ok,66095.0,-0.0276286031616233
820,342324.0,0.24100892764845516,16422.0000000002,369902.8393100491,0.022197720934814768,342141.7345134042,ok,32844.0,-0.02765338745773116
821,342358.0,0.1279163373181462,26254.5,1069995.5990985814,0.012268508404201907,342196.948223051,ok,52509.0,-0.027647769565141367
822,342220.0,0.22632939075758599,19274.0,519433.1358891268,0.018552917274913747,342041.2055362216,ok,38548.0,-0.027633723238368546
823,342016.0,0.2090601793849111,17662.0,400714.05626607506,0.022038158786564243,341821.38101975585,ok,35324.0,-0.027638118619955243
